@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute oschook-1 numeric
@attribute oschook-2 numeric
@attribute oschook-3 numeric
@attribute oschook-4 numeric
@attribute outputs-1 {0,1,2}

@data
1826,'2023/12/10 06:39:02:970',16,-1.704288,9.559326,-1.1336,0,?
1827,'2023/12/10 06:39:02:971',16,45.7397,-2.445641,0.821413,0,?
1828,'2023/12/10 06:39:02:975',16,-1.729412,9.591031,-1.054038,0,?
1829,'2023/12/10 06:39:02:977',16,45.739773,-2.445764,0.82108,0,?
1830,'2023/12/10 06:39:09:421',17,1.011566,-0.873978,9.821939,0,?
1831,'2023/12/10 06:39:09:421',17,45.753605,-2.46193,0.821283,0,?
1832,'2023/12/10 06:39:09:456',17,1.075574,-0.967299,9.702896,0,?
1833,'2023/12/10 06:39:09:458',17,45.753185,-2.462365,0.821718,0,?
1834,'2023/12/10 06:39:09:525',17,1.044467,-1.044467,9.431909,0,?
1835,'2023/12/10 06:39:09:525',17,45.752956,-2.462232,0.821617,0,?
1836,'2023/12/10 06:39:09:625',17,1.097109,-1.008575,9.495318,0,?
1837,'2023/12/10 06:39:09:626',17,45.752804,-2.462431,0.820696,0,?
1838,'2023/12/10 06:39:09:634',17,0.963709,-0.976272,9.728021,0,?
1839,'2023/12/10 06:39:09:637',17,45.75264,-2.462981,0.819799,0,?
1840,'2023/12/10 06:39:09:728',17,1.14676,-0.97687,9.735199,0,?
1841,'2023/12/10 06:39:09:729',17,45.752678,-2.463314,0.819987,0,?
1842,'2023/12/10 06:39:09:755',17,1.098904,-0.929612,9.843474,0,?
1843,'2023/12/10 06:39:09:757',17,45.752594,-2.463201,0.819972,0,?
1844,'2023/12/10 06:39:09:830',17,0.988236,-0.976272,9.719646,0,?
1845,'2023/12/10 06:39:09:830',17,45.752441,-2.463185,0.819193,0,?
1846,'2023/12/10 06:39:09:932',17,0.982852,-0.969691,9.647263,0,?
1847,'2023/12/10 06:39:09:933',17,45.75198,-2.463184,0.819014,0,?
1848,'2023/12/10 06:39:09:936',17,0.965504,-0.964308,9.632906,0,?
1849,'2023/12/10 06:39:09:937',17,45.751495,-2.462804,0.818709,0,?
1850,'2023/12/10 06:39:10:035',17,0.978066,-1.017548,9.482756,0,?
1851,'2023/12/10 06:39:10:036',17,45.751209,-2.46244,0.818368,0,?
1852,'2023/12/10 06:39:10:055',17,1.046262,-1.06361,9.451052,0,?
1853,'2023/12/10 06:39:10:056',17,45.750874,-2.462167,0.817878,0,?
1854,'2023/12/10 06:39:10:138',17,0.863809,-1.07677,9.652048,0,?
1855,'2023/12/10 06:39:10:138',17,45.7505,-2.461646,0.81738,0,?
1856,'2023/12/10 06:39:10:240',17,0.851247,-1.033699,9.940982,0,?
1857,'2023/12/10 06:39:10:241',17,45.750034,-2.461116,0.8173,0,?
1858,'2023/12/10 06:39:10:241',17,1.02353,-1.098306,9.865009,0,?
1859,'2023/12/10 06:39:10:243',17,45.749542,-2.460839,0.816477,0,?
1860,'2023/12/10 06:39:10:343',17,1.090529,-1.183251,9.714262,0,?
1861,'2023/12/10 06:39:10:343',17,45.748974,-2.460648,0.815924,0,?
1862,'2023/12/10 06:39:10:355',17,1.074976,-1.143769,9.70469,0,?
1863,'2023/12/10 06:39:10:357',17,45.748623,-2.46012,0.815726,0,?
1864,'2023/12/10 06:39:10:445',17,0.871586,-1.166501,9.654441,0,?
1865,'2023/12/10 06:39:10:445',17,45.748516,-2.459939,0.81535,0,?
1866,'2023/12/10 06:39:10:475',17,0.713659,-1.124028,9.646665,0,?
1867,'2023/12/10 06:39:10:477',17,45.748596,-2.460019,0.814749,0,?
1868,'2023/12/10 06:39:10:546',17,0.677767,-1.026521,9.756136,0,?
1869,'2023/12/10 06:39:10:547',17,45.748695,-2.459897,0.81459,0,?
1870,'2023/12/10 06:39:10:649',17,0.690928,-1.172483,9.575478,0,?
1871,'2023/12/10 06:39:10:650',17,45.748955,-2.459933,0.814797,0,?
1872,'2023/12/10 06:39:10:654',17,0.762114,-1.152742,9.672387,0,?
1873,'2023/12/10 06:39:10:657',17,45.749191,-2.459932,0.814802,0,?
1874,'2023/12/10 06:39:10:753',17,0.638884,-1.152742,9.722038,0,?
1875,'2023/12/10 06:39:10:754',17,45.749153,-2.460023,0.814641,0,?
1876,'2023/12/10 06:39:10:854',17,0.71665,-1.234098,9.673584,0,?
1877,'2023/12/10 06:39:10:854',17,45.748798,-2.460049,0.814684,0,?
1878,'2023/12/10 06:39:10:856',17,0.679562,-1.35673,9.706485,0,?
1879,'2023/12/10 06:39:10:856',17,45.748692,-2.460093,0.814781,0,?
1880,'2023/12/10 06:39:10:895',17,0.387637,-1.201197,9.71845,0,?
1881,'2023/12/10 06:39:10:897',17,45.748775,-2.460225,0.814631,0,?
1882,'2023/12/10 06:39:10:959',17,0.348754,-1.272982,9.689735,0,?
1883,'2023/12/10 06:39:10:962',17,45.748444,-2.460215,0.81455,0,?
1884,'2023/12/10 06:39:11:059',17,0.397209,-1.272383,9.723833,0,?
1885,'2023/12/10 06:39:11:059',17,45.748077,-2.459895,0.814626,0,?
1886,'2023/12/10 06:39:11:074',17,0.421137,-1.30349,9.643075,0,?
1887,'2023/12/10 06:39:11:076',17,45.747623,-2.460097,0.813953,0,?
1888,'2023/12/10 06:39:11:162',17,0.419342,-1.246661,9.757931,0,?
1889,'2023/12/10 06:39:11:162',17,45.747066,-2.460424,0.81368,0,?
1890,'2023/12/10 06:39:11:196',17,0.4666,-1.288535,9.734601,0,?
1891,'2023/12/10 06:39:11:201',17,45.746311,-2.461186,0.813565,0,?
1892,'2023/12/10 06:39:11:264',17,0.630509,-1.281357,9.687343,0,?
1893,'2023/12/10 06:39:11:264',17,45.74567,-2.461705,0.813932,0,?
1894,'2023/12/10 06:39:11:366',17,0.606581,-1.285544,9.561121,0,?
1895,'2023/12/10 06:39:11:366',17,45.745258,-2.461988,0.814594,0,?
1896,'2023/12/10 06:39:11:375',17,0.437288,-1.251446,9.635897,0,?
1897,'2023/12/10 06:39:11:378',17,45.744919,-2.462305,0.814492,0,?
1898,'2023/12/10 06:39:11:470',17,0.373879,-1.215554,9.77827,0,?
1899,'2023/12/10 06:39:11:471',17,45.744717,-2.462728,0.814133,0,?
1900,'2023/12/10 06:39:11:497',17,0.487538,-1.246661,9.78126,0,?
1901,'2023/12/10 06:39:11:498',17,45.744537,-2.463243,0.814071,0,?
1902,'2023/12/10 06:39:11:571',17,0.574876,-1.291526,9.775877,0,?
1903,'2023/12/10 06:39:11:573',17,45.744507,-2.463697,0.814514,0,?
1904,'2023/12/10 06:39:11:676',17,0.616152,-1.289731,9.550353,0,?
1905,'2023/12/10 06:39:11:677',17,45.744812,-2.464077,0.815008,0,?
1906,'2023/12/10 06:39:11:678',17,0.528814,-1.236491,9.747163,0,?
1907,'2023/12/10 06:39:11:679',17,45.745018,-2.46431,0.814799,0,?
1908,'2023/12/10 06:39:11:778',17,0.6,-1.302892,9.582058,0,?
1909,'2023/12/10 06:39:11:779',17,45.745186,-2.4641,0.815164,0,?
1910,'2023/12/10 06:39:11:796',17,0.625125,-1.245464,9.739985,0,?
1911,'2023/12/10 06:39:11:797',17,45.745564,-2.463971,0.815302,0,?
1912,'2023/12/10 06:39:11:878',17,0.544367,-1.182653,9.804591,0,?
1913,'2023/12/10 06:39:11:878',17,45.745991,-2.464161,0.815193,0,?
1914,'2023/12/10 06:39:11:981',17,0.616152,-1.217947,9.68495,0,?
1915,'2023/12/10 06:39:11:981',17,45.74649,-2.464065,0.815576,0,?
1916,'2023/12/10 06:39:11:981',17,0.679562,-1.225125,9.637094,0,?
1917,'2023/12/10 06:39:11:981',17,45.746857,-2.464013,0.815645,0,?
1918,'2023/12/10 06:39:12:085',17,0.630509,-1.246062,9.605389,0,?
1919,'2023/12/10 06:39:12:085',17,45.747101,-2.463758,0.815732,0,?
1920,'2023/12/10 06:39:12:096',17,0.577268,-1.167099,9.821939,0,?
1921,'2023/12/10 06:39:12:098',17,45.7472,-2.46356,0.815852,0,?
1922,'2023/12/10 06:39:12:185',17,0.584447,-1.25683,9.739387,0,?
1923,'2023/12/10 06:39:12:186',17,45.747517,-2.463507,0.815524,0,?
1924,'2023/12/10 06:39:12:214',17,0.533001,-1.186242,9.679565,0,?
1925,'2023/12/10 06:39:12:216',17,45.74802,-2.463201,0.815529,0,?
1926,'2023/12/10 06:39:12:288',17,0.586242,-1.229911,9.602397,0,?
1927,'2023/12/10 06:39:12:288',17,45.748585,-2.462968,0.815095,0,?
1928,'2023/12/10 06:39:12:390',17,0.550349,-1.144966,9.81835,0,?
1929,'2023/12/10 06:39:12:391',17,45.748867,-2.462466,0.815134,0,?
1930,'2023/12/10 06:39:12:395',17,0.648455,-1.283749,9.742377,0,?
1931,'2023/12/10 06:39:12:401',17,45.748848,-2.462252,0.815139,0,?
1932,'2023/12/10 06:44:10:291',19,188.292145,73.421959,40.585003,0,1
1933,'2023/12/10 06:44:10:352',19,188.913879,73.429237,39.589546,0,1
1934,'2023/12/10 06:44:10:412',19,189.092957,73.556366,39.135445,0,1
1935,'2023/12/10 06:44:10:473',19,189.097076,73.790825,38.827469,0,1
1936,'2023/12/10 06:44:10:532',19,189.077362,74.027618,38.581356,0,1
1937,'2023/12/10 06:44:10:592',19,188.97757,74.310051,38.36911,0,1
1938,'2023/12/10 06:44:10:652',19,188.76001,74.606918,38.304573,0,1
1939,'2023/12/10 06:44:10:711',19,188.683792,74.861374,38.136078,0,1
1940,'2023/12/10 06:44:10:775',19,188.830414,75.097725,37.672943,0,1
1941,'2023/12/10 06:44:10:833',19,188.923233,75.298515,37.315758,0,1
1942,'2023/12/10 06:44:10:891',19,189.05069,75.463394,36.948704,0,1
1943,'2023/12/10 06:44:10:950',19,189.084869,75.61084,36.683681,0,1
1944,'2023/12/10 06:44:11:011',19,189.019073,75.756935,36.550804,0,1
1945,'2023/12/10 06:44:11:072',19,188.797989,75.919937,36.569923,0,1
1946,'2023/12/10 06:44:11:131',19,188.724106,76.086868,36.412579,0,1
1947,'2023/12/10 06:44:11:191',19,188.685043,76.229668,36.234303,0,1
1948,'2023/12/10 06:44:11:251',19,188.617691,76.35952,36.062523,0,1
1949,'2023/12/10 06:44:11:311',19,188.572144,76.488998,35.866375,0,1
1950,'2023/12/10 06:44:11:372',19,188.531601,76.600723,35.690094,0,1
1951,'2023/12/10 06:44:11:432',19,188.529755,76.699455,35.49567,0,1
1952,'2023/12/10 06:44:11:491',19,188.484283,76.783424,35.341465,0,1
1953,'2023/12/10 06:44:11:553',19,188.498749,76.855865,35.127266,0,1
1954,'2023/12/10 06:44:11:612',19,188.527878,76.934898,34.893005,0,1
1955,'2023/12/10 06:44:11:672',19,188.563995,77.004951,34.675335,0,1
1956,'2023/12/10 06:44:11:732',19,188.589462,77.075447,34.460888,0,1
1957,'2023/12/10 06:44:11:792',19,188.673676,77.133751,34.179508,0,1
1958,'2023/12/10 06:44:11:854',19,188.76149,77.178391,33.907421,0,1
1959,'2023/12/10 06:44:11:912',19,188.841446,77.210014,33.623367,0,1
1960,'2023/12/10 06:44:11:979',19,188.900925,77.235031,33.379917,0,1
1961,'2023/12/10 06:44:12:031',19,189.007797,77.262863,33.081379,0,1
1962,'2023/12/10 06:44:12:091',19,189.118454,77.288383,32.782288,0,1
1963,'2023/12/10 06:44:12:151',19,189.259552,77.308304,32.470768,0,1
1964,'2023/12/10 06:44:12:211',19,189.398544,77.327843,32.159428,0,1
1965,'2023/12/10 06:44:12:271',19,189.562836,77.340309,31.781187,0,1
1966,'2023/12/10 06:44:12:331',19,189.701263,77.350418,31.449976,0,1
1967,'2023/12/10 06:44:12:391',19,189.838135,77.357468,31.131586,0,1
1968,'2023/12/10 06:44:12:459',19,190.007813,77.360909,30.80204,0,1
1969,'2023/12/10 06:44:12:519',19,190.139313,77.364777,30.469042,0,1
1970,'2023/12/10 06:44:12:571',19,190.316467,77.380753,30.108879,0,1
1971,'2023/12/10 06:44:12:632',19,190.512283,77.396744,29.757042,0,1
1972,'2023/12/10 06:44:12:691',19,190.73378,77.415939,29.400412,0,1
1973,'2023/12/10 06:44:12:750',19,190.926102,77.425812,29.066441,0,1
1974,'2023/12/10 06:44:12:812',19,191.085693,77.433655,28.775249,0,1
1975,'2023/12/10 06:44:12:872',19,191.119186,77.435295,28.6096,0,1
1976,'2023/12/10 06:44:12:931',19,191.069656,77.442291,28.505844,0,1
1977,'2023/12/10 06:44:13:000',19,191.048965,77.45266,28.39234,0,1
1978,'2023/12/10 06:44:13:050',19,191.055878,77.472916,28.226961,0,1
1979,'2023/12/10 06:44:13:111',19,191.055939,77.503464,28.085258,0,1
1980,'2023/12/10 06:44:13:173',19,191.034912,77.572044,27.924696,0,1
1981,'2023/12/10 06:44:13:231',19,191.01738,77.655937,27.772709,0,1
1982,'2023/12/10 06:44:13:292',19,190.988693,77.71788,27.640272,0,1
1983,'2023/12/10 06:44:13:355',19,190.988876,77.779297,27.499331,0,1
1984,'2023/12/10 06:44:13:411',19,190.986679,77.861534,27.359873,0,1
1985,'2023/12/10 06:44:13:471',19,190.939713,77.943451,27.24851,0,1
1986,'2023/12/10 06:44:13:530',19,190.84314,78.026711,27.176373,0,1
1987,'2023/12/10 06:44:13:592',19,190.813538,78.100304,27.046623,0,1
1988,'2023/12/10 06:44:13:653',19,190.887222,78.166107,26.831795,0,1
1989,'2023/12/10 06:44:13:712',19,190.96257,78.220772,26.630882,0,1
1990,'2023/12/10 06:44:13:771',19,191.022964,78.265518,26.465986,0,1
1991,'2023/12/10 06:44:13:830',19,191.125687,78.325874,26.267897,0,1
1992,'2023/12/10 06:44:13:890',19,191.229645,78.389351,26.043718,0,1
1993,'2023/12/10 06:44:13:950',19,191.331528,78.44619,25.833868,0,1
1994,'2023/12/10 06:44:14:011',19,191.408966,78.50898,25.659235,0,1
1995,'2023/12/10 06:44:14:072',19,191.461838,78.566574,25.526745,0,1
1996,'2023/12/10 06:44:14:131',19,191.50296,78.629715,25.387115,0,1
1997,'2023/12/10 06:44:14:191',19,191.640854,78.703346,25.119535,0,1
1998,'2023/12/10 06:44:14:252',19,191.765671,78.771439,24.883358,0,1
1999,'2023/12/10 06:44:14:321',19,191.813583,78.839378,24.69986,0,1
2000,'2023/12/10 06:44:14:370',19,191.848907,78.898758,24.529589,0,1
2001,'2023/12/10 06:44:14:431',19,191.880035,78.943398,24.380823,0,1
2002,'2023/12/10 06:44:14:493',19,191.979355,78.980339,24.160261,0,1
2003,'2023/12/10 06:44:14:550',19,192.139374,79.013107,23.868778,0,1
2004,'2023/12/10 06:44:14:612',19,192.281891,79.039368,23.600327,0,1
2005,'2023/12/10 06:44:14:672',19,192.419891,79.068054,23.305227,0,1
2006,'2023/12/10 06:44:14:732',19,192.557587,79.097107,23.013205,0,1
2007,'2023/12/10 06:44:14:791',19,192.754196,79.130119,22.660629,0,1
2008,'2023/12/10 06:44:14:850',19,193.017059,79.167198,22.208086,0,1
2009,'2023/12/10 06:44:14:912',19,193.255508,79.204445,21.81094,0,1
2010,'2023/12/10 06:44:14:972',19,193.499603,79.251389,21.415163,0,1
2011,'2023/12/10 06:44:15:035',19,193.828461,79.320549,20.876463,0,1
2012,'2023/12/10 06:44:15:096',19,194.185455,79.386993,20.344568,0,1
2013,'2023/12/10 06:44:15:151',19,194.581558,79.469696,19.784262,0,1
2014,'2023/12/10 06:44:15:212',19,194.957413,79.55014,19.272032,0,1
2015,'2023/12/10 06:44:15:272',19,195.298615,79.668167,18.789423,0,1
2016,'2023/12/10 06:44:15:332',19,195.703125,79.829285,18.235758,0,1
2017,'2023/12/10 06:44:15:392',19,196.056747,79.989662,17.74148,0,1
2018,'2023/12/10 06:44:15:452',19,196.402679,80.183472,17.305597,0,1
2019,'2023/12/10 06:44:15:514',19,196.733612,80.409531,16.950172,0,1
2020,'2023/12/10 06:44:15:571',19,197.020844,80.598999,16.642282,0,1
2021,'2023/12/10 06:44:15:631',19,197.301239,80.751762,16.343952,0,1
2022,'2023/12/10 06:44:15:692',19,197.53894,80.871452,16.095587,0,1
2023,'2023/12/10 06:44:15:801',19,197.711121,80.966606,15.853527,0,1
2024,'2023/12/10 06:44:15:810',19,197.956284,81.037758,15.51862,0,1
2025,'2023/12/10 06:44:15:902',19,198.14592,81.098305,15.253781,0,1
2026,'2023/12/10 06:44:16:004',19,198.283691,81.136505,15.05016,0,1
2027,'2023/12/10 06:44:16:004',19,198.415146,81.14595,14.847884,0,1
2028,'2023/12/10 06:44:16:106',19,198.557663,81.145828,14.648793,0,1
2029,'2023/12/10 06:44:16:113',19,198.697861,81.142372,14.464256,0,1
2030,'2023/12/10 06:44:16:171',19,198.859314,81.143364,14.275971,0,1
2031,'2023/12/10 06:44:23:889',20,295.927765,10.441543,-0.091705,0,2
2032,'2023/12/10 06:44:23:911',20,296.008484,10.399467,-0.069426,0,2
2033,'2023/12/10 06:44:23:991',20,296.077332,10.347633,-0.066404,0,2
2034,'2023/12/10 06:44:24:096',20,296.144012,10.269239,-0.079256,0,2
2035,'2023/12/10 06:44:24:097',20,296.14917,10.143425,-0.109876,0,2
2036,'2023/12/10 06:44:24:196',20,296.150909,10.029306,-0.142997,0,2
2037,'2023/12/10 06:44:24:211',20,296.140808,9.933393,-0.168701,0,2
2038,'2023/12/10 06:44:24:298',20,296.11087,9.854553,-0.227239,0,2
2039,'2023/12/10 06:44:24:333',20,296.087646,9.787185,-0.284478,0,2
2040,'2023/12/10 06:44:24:405',20,296.041321,9.718429,-0.346022,0,2
2041,'2023/12/10 06:44:24:503',20,295.993958,9.650329,-0.392141,0,2
2042,'2023/12/10 06:44:24:510',20,295.922333,9.582242,-0.423559,0,2
2043,'2023/12/10 06:44:24:616',20,295.849335,9.516362,-0.454335,0,2
2044,'2023/12/10 06:44:24:632',20,295.752838,9.464652,-0.4826,0,2
2045,'2023/12/10 06:44:24:707',20,295.670929,9.428067,-0.520355,0,2
2046,'2023/12/10 06:44:24:811',20,295.550262,9.401616,-0.569357,0,2
2047,'2023/12/10 06:44:24:812',20,295.432983,9.368163,-0.640408,0,2
2048,'2023/12/10 06:44:24:913',20,295.312958,9.336331,-0.711417,0,2
2049,'2023/12/10 06:44:24:931',20,295.200256,9.300797,-0.780535,0,2
2050,'2023/12/10 06:44:25:016',20,295.064972,9.261657,-0.839454,0,2
2051,'2023/12/10 06:44:25:050',20,294.925964,9.218631,-0.889365,0,2
2052,'2023/12/10 06:44:25:117',20,294.804962,9.179917,-0.928417,0,2
2053,'2023/12/10 06:44:25:220',20,294.713989,9.149758,-0.969468,0,2
2054,'2023/12/10 06:44:25:230',20,294.635681,9.118183,-0.99999,0,2
2055,'2023/12/10 06:44:25:323',20,294.566498,9.091343,-1.020296,0,2
2056,'2023/12/10 06:44:25:351',20,294.451935,9.075805,-1.033769,0,2
2057,'2023/12/10 06:44:25:425',20,294.358917,9.064954,-1.042026,0,2
2058,'2023/12/10 06:44:25:528',20,294.276947,9.060696,-1.039886,0,2
2059,'2023/12/10 06:44:25:532',20,294.188385,9.049043,-1.038012,0,2
2060,'2023/12/10 06:44:25:636',20,294.121307,9.039373,-1.039161,0,2
2061,'2023/12/10 06:44:25:649',20,294.044678,9.037393,-1.035754,0,2
2062,'2023/12/10 06:44:25:735',20,293.970673,9.023074,-1.035921,0,2
2063,'2023/12/10 06:44:25:835',20,293.891296,9.01096,-1.032702,0,2
2064,'2023/12/10 06:44:25:835',20,293.813568,8.99517,-1.032218,0,2
2065,'2023/12/10 06:44:25:937',20,293.747467,8.981947,-1.031039,0,2
2066,'2023/12/10 06:44:25:954',20,293.681763,8.96172,-1.034873,0,2
2067,'2023/12/10 06:44:26:039',20,293.617737,8.935592,-1.042651,0,2
2068,'2023/12/10 06:44:26:073',20,293.541626,8.920353,-1.047716,0,2
2069,'2023/12/10 06:44:26:152',20,293.477051,8.901517,-1.055775,0,2
2070,'2023/12/10 06:44:26:243',20,293.412506,8.881456,-1.059683,0,2
2071,'2023/12/10 06:44:26:251',20,293.356323,8.869796,-1.060218,0,2
2072,'2023/12/10 06:44:26:340',20,293.301453,8.849799,-1.070063,0,2
2073,'2023/12/10 06:44:26:371',20,293.244904,8.835321,-1.078277,0,2
2074,'2023/12/10 06:44:26:452',20,293.191193,8.817094,-1.094848,0,2
2075,'2023/12/10 06:44:26:552',20,293.144897,8.802078,-1.109989,0,2
2076,'2023/12/10 06:44:26:554',20,293.103119,8.785105,-1.126932,0,2
2077,'2023/12/10 06:44:26:654',20,293.0466,8.766174,-1.144981,0,2
2078,'2023/12/10 06:44:26:672',20,292.992371,8.754906,-1.163526,0,2
2079,'2023/12/10 06:44:26:760',20,292.924835,8.741138,-1.179328,0,2
2080,'2023/12/10 06:44:26:790',20,292.868713,8.724217,-1.192703,0,2
2081,'2023/12/10 06:44:26:859',20,292.794891,8.706588,-1.2048,0,2
2082,'2023/12/10 06:44:26:961',20,292.717499,8.687098,-1.216635,0,2
2083,'2023/12/10 06:44:26:972',20,292.6409,8.66065,-1.219002,0,2
2084,'2023/12/10 06:44:27:064',20,292.573547,8.635738,-1.217238,0,2
2085,'2023/12/10 06:44:27:116',20,292.528534,8.633487,-1.21361,0,2
2086,'2023/12/10 06:44:27:151',20,292.563324,8.642858,-1.223475,0,2
2087,'2023/12/10 06:44:27:213',20,292.618958,8.676882,-1.231764,0,2
2088,'2023/12/10 06:44:27:273',20,292.845001,8.745494,-1.268108,0,2
2089,'2023/12/10 06:44:27:337',20,293.048279,8.745028,-1.383072,0,2
2090,'2023/12/10 06:44:27:392',20,293.156006,8.738483,-1.505212,0,2
2091,'2023/12/10 06:44:27:451',20,292.947998,8.704893,-1.638202,0,2
2092,'2023/12/10 06:44:27:511',20,292.604279,8.684639,-1.725993,0,2
2093,'2023/12/10 06:44:27:572',20,291.777557,8.686891,-1.687921,0,2
2094,'2023/12/10 06:44:27:677',20,290.774384,8.706314,-1.529929,0,2
2095,'2023/12/10 06:44:27:691',20,289.871368,8.736935,-1.357463,0,2
2096,'2023/12/10 06:44:27:783',20,289.141174,8.745151,-1.189135,0,2
2097,'2023/12/10 06:44:27:810',20,288.764221,8.711143,-1.088341,0,2
2098,'2023/12/10 06:44:27:882',20,288.593414,8.673111,-1.043301,0,2
2099,'2023/12/10 06:44:27:931',20,288.650391,8.634583,-1.099424,0,2
2100,'2023/12/10 06:44:27:991',20,288.683899,8.589229,-1.218532,0,2
2101,'2023/12/10 06:44:28:088',20,288.622223,8.51433,-1.349157,0,2
2102,'2023/12/10 06:44:28:119',20,288.337341,8.425479,-1.450545,0,2
2103,'2023/12/10 06:44:28:191',20,288.002289,8.367536,-1.522876,0,2
2104,'2023/12/10 06:44:28:292',20,287.500092,8.347171,-1.544939,0,2
2105,'2023/12/10 06:44:28:292',20,287,8.321508,-1.526507,0,2
2106,'2023/12/10 06:44:28:352',20,286.669495,8.268704,-1.512889,0,2
2107,'2023/12/10 06:44:28:497',20,286.510803,8.139464,-1.562286,0,2
2108,'2023/12/10 06:44:28:497',20,286.331512,8.021242,-1.672095,0,2
2109,'2023/12/10 06:44:28:599',20,286.113434,7.934641,-1.785391,0,2
2110,'2023/12/10 06:44:28:599',20,285.712738,7.898251,-1.858881,0,2
2111,'2023/12/10 06:44:28:704',20,285.300568,7.877407,-1.901222,0,2
2112,'2023/12/10 06:44:28:710',20,284.806244,7.859729,-1.90884,0,2
2113,'2023/12/10 06:44:28:805',20,284.404419,7.836512,-1.942729,0,2
2114,'2023/12/10 06:44:28:906',20,284.1008,7.831483,-2.001564,0,2
2115,'2023/12/10 06:44:28:907',20,283.93634,7.886832,-2.09177,0,2
2116,'2023/12/10 06:44:29:010',20,283.780212,7.909287,-2.211328,0,2
2117,'2023/12/10 06:44:29:011',20,283.600739,7.9146,-2.297088,0,2
2118,'2023/12/10 06:44:29:111',20,283.302368,7.891268,-2.350446,0,2
2119,'2023/12/10 06:44:29:131',20,282.940277,7.883283,-2.357297,0,2
2120,'2023/12/10 06:44:29:213',20,282.591461,7.869074,-2.346274,0,2
2121,'2023/12/10 06:44:29:316',20,282.253265,7.853237,-2.306344,0,2
2122,'2023/12/10 06:44:29:316',20,281.980499,7.826005,-2.271518,0,2
2123,'2023/12/10 06:44:29:417',20,281.796204,7.809463,-2.251648,0,2
2124,'2023/12/10 06:44:29:430',20,281.634827,7.789871,-2.252751,0,2
2125,'2023/12/10 06:44:29:521',20,281.510437,7.771467,-2.259028,0,2
2126,'2023/12/10 06:44:29:553',20,281.370911,7.741288,-2.256819,0,2
2127,'2023/12/10 06:44:29:624',20,281.20401,7.716156,-2.250774,0,2
2128,'2023/12/10 06:44:29:726',20,281.054657,7.688762,-2.247839,0,2
2129,'2023/12/10 06:44:29:730',20,280.921661,7.659929,-2.244292,0,2
2130,'2023/12/10 06:44:29:827',20,280.813751,7.63635,-2.246019,0,2
2131,'2023/12/10 06:44:29:851',20,280.729462,7.602613,-2.254435,0,2
2132,'2023/12/10 06:44:29:929',20,280.647461,7.577355,-2.261393,0,2
2133,'2023/12/10 06:44:30:034',20,280.576843,7.557539,-2.267812,0,2
2134,'2023/12/10 06:44:30:034',20,280.517822,7.543701,-2.270882,0,2
